Title,Topics
1510_0,"Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1982_0,"Topic 33,Topic 6,Topic 31,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1278_0,"Topic 33,Topic 6,Topic 46,Topic 45,Topic 42,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
52_0,"Topic 6,Topic 33,Topic 40,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
668_0,"Topic 6,Topic 33,Topic 5,Topic 22,Topic 49,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4"
17_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
178_0,"Topic 33,Topic 6,Topic 4,Topic 9,Topic 45,Topic 47,Topic 1,Topic 2,Topic 3,Topic 5"
1568_0,"Topic 6,Topic 33,Topic 1,Topic 45,Topic 22,Topic 40,Topic 2,Topic 3,Topic 4,Topic 5"
1245_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
1694_0,"Topic 6,Topic 33,Topic 45,Topic 29,Topic 17,Topic 4,Topic 32,Topic 9,Topic 1,Topic 2"
1200_0,"Topic 33,Topic 6,Topic 30,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
284_0,"Topic 6,Topic 33,Topic 39,Topic 44,Topic 10,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4"
655_0,"Topic 6,Topic 46,Topic 9,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
610_0,"Topic 6,Topic 33,Topic 45,Topic 43,Topic 40,Topic 12,Topic 15,Topic 32,Topic 1,Topic 2"
92_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 20,Topic 14,Topic 17,Topic 41,Topic 21,Topic 2"
279_0,"Topic 45,Topic 6,Topic 33,Topic 32,Topic 46,Topic 14,Topic 36,Topic 1,Topic 2,Topic 3"
1669_0,"Topic 33,Topic 6,Topic 37,Topic 45,Topic 9,Topic 24,Topic 44,Topic 28,Topic 46,Topic 3"
1595_0,"Topic 33,Topic 6,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1907_0,"Topic 33,Topic 6,Topic 34,Topic 45,Topic 1,Topic 4,Topic 2,Topic 3,Topic 5,Topic 7"
1144_0,"Topic 6,Topic 47,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1942_0,"Topic 6,Topic 33,Topic 45,Topic 19,Topic 40,Topic 44,Topic 26,Topic 12,Topic 1,Topic 2"
1101_0,"Topic 6,Topic 33,Topic 4,Topic 5,Topic 35,Topic 1,Topic 2,Topic 3,Topic 7,Topic 8"
554_0,"Topic 6,Topic 45,Topic 33,Topic 1,Topic 28,Topic 40,Topic 2,Topic 3,Topic 4,Topic 5"
185_0,"Topic 6,Topic 33,Topic 40,Topic 34,Topic 4,Topic 45,Topic 1,Topic 2,Topic 3,Topic 5"
511_0,"Topic 33,Topic 6,Topic 12,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
983_0,"Topic 33,Topic 6,Topic 45,Topic 12,Topic 40,Topic 21,Topic 36,Topic 5,Topic 35,Topic 1"
1731_0,"Topic 33,Topic 6,Topic 48,Topic 45,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1774_0,"Topic 33,Topic 6,Topic 15,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
321_0,"Topic 33,Topic 6,Topic 45,Topic 39,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
364_0,"Topic 6,Topic 33,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
449_0,"Topic 6,Topic 43,Topic 33,Topic 45,Topic 34,Topic 3,Topic 1,Topic 2,Topic 4,Topic 5"
1059_0,"Topic 33,Topic 1,Topic 6,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1488_0,"Topic 6,Topic 45,Topic 33,Topic 15,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1430_0,"Topic 6,Topic 33,Topic 45,Topic 32,Topic 46,Topic 39,Topic 9,Topic 40,Topic 26,Topic 23"
1475_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
863_0,"Topic 6,Topic 33,Topic 1,Topic 4,Topic 32,Topic 34,Topic 16,Topic 30,Topic 39,Topic 2"
826_0,"Topic 33,Topic 6,Topic 26,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
748_0,"Topic 33,Topic 16,Topic 9,Topic 44,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6"
399_0,"Topic 6,Topic 33,Topic 9,Topic 32,Topic 45,Topic 43,Topic 21,Topic 20,Topic 39,Topic 17"
1789_0,"Topic 6,Topic 33,Topic 45,Topic 4,Topic 5,Topic 28,Topic 9,Topic 8,Topic 22,Topic 49"
1358_0,"Topic 6,Topic 33,Topic 15,Topic 40,Topic 9,Topic 37,Topic 39,Topic 17,Topic 1,Topic 2"
590_0,"Topic 33,Topic 45,Topic 6,Topic 21,Topic 36,Topic 5,Topic 42,Topic 47,Topic 26,Topic 1"
902_0,"Topic 6,Topic 33,Topic 31,Topic 12,Topic 15,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5"
141_0,"Topic 6,Topic 33,Topic 5,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
947_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
104_0,"Topic 6,Topic 33,Topic 5,Topic 34,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1551_0,"Topic 6,Topic 33,Topic 9,Topic 45,Topic 8,Topic 40,Topic 26,Topic 39,Topic 16,Topic 5"
1180_0,"Topic 6,Topic 33,Topic 45,Topic 37,Topic 28,Topic 39,Topic 9,Topic 5,Topic 22,Topic 36"
1514_0,"Topic 33,Topic 6,Topic 45,Topic 8,Topic 40,Topic 4,Topic 17,Topic 15,Topic 1,Topic 5"
1986_0,"Topic 33,Topic 6,Topic 31,Topic 34,Topic 47,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1239_0,"Topic 6,Topic 33,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8,Topic 9"
629_0,"Topic 6,Topic 45,Topic 33,Topic 46,Topic 10,Topic 12,Topic 9,Topic 25,Topic 1,Topic 2"
56_0,"Topic 33,Topic 40,Topic 46,Topic 15,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
13_0,"Topic 6,Topic 4,Topic 45,Topic 40,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
240_0,"Topic 33,Topic 6,Topic 42,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
691_0,"Topic 6,Topic 33,Topic 25,Topic 45,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
205_0,"Topic 6,Topic 37,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1281_0,"Topic 6,Topic 33,Topic 40,Topic 45,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1650_0,"Topic 6,Topic 33,Topic 45,Topic 21,Topic 36,Topic 25,Topic 46,Topic 8,Topic 15,Topic 9"
1615_0,"Topic 6,Topic 45,Topic 33,Topic 39,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1138_0,"Topic 6,Topic 33,Topic 40,Topic 45,Topic 36,Topic 8,Topic 14,Topic 1,Topic 2,Topic 3"
528_0,"Topic 6,Topic 33,Topic 36,Topic 28,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1708_0,"Topic 6,Topic 33,Topic 1,Topic 4,Topic 5,Topic 2,Topic 3,Topic 7,Topic 8,Topic 9"
318_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
435_0,"Topic 33,Topic 6,Topic 36,Topic 38,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
470_0,"Topic 6,Topic 33,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1025_0,"Topic 6,Topic 33,Topic 17,Topic 28,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1866_0,"Topic 33,Topic 6,Topic 39,Topic 40,Topic 45,Topic 46,Topic 42,Topic 17,Topic 1,Topic 2"
1060_0,"Topic 33,Topic 6,Topic 23,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1823_0,"Topic 33,Topic 6,Topic 45,Topic 10,Topic 39,Topic 44,Topic 9,Topic 36,Topic 1,Topic 2"
1409_0,"Topic 6,Topic 45,Topic 29,Topic 33,Topic 34,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4"
734_0,"Topic 6,Topic 33,Topic 5,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
771_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 16,Topic 36,Topic 40,Topic 26,Topic 8,Topic 12"
1324_0,"Topic 6,Topic 33,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1361_0,"Topic 6,Topic 36,Topic 33,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1434_0,"Topic 6,Topic 33,Topic 10,Topic 5,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1471_0,"Topic 33,Topic 6,Topic 40,Topic 20,Topic 45,Topic 34,Topic 49,Topic 1,Topic 2,Topic 3"
867_0,"Topic 6,Topic 33,Topic 38,Topic 8,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
822_0,"Topic 6,Topic 33,Topic 45,Topic 8,Topic 4,Topic 39,Topic 50,Topic 42,Topic 40,Topic 17"
709_0,"Topic 33,Topic 6,Topic 40,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1319_0,"Topic 33,Topic 4,Topic 6,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8,Topic 9"
1735_0,"Topic 33,Topic 45,Topic 30,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7"
1770_0,"Topic 6,Topic 33,Topic 36,Topic 28,Topic 19,Topic 45,Topic 5,Topic 42,Topic 22,Topic 1"
325_0,"Topic 6,Topic 33,Topic 39,Topic 5,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8"
360_0,"Topic 6,Topic 33,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
408_0,"Topic 37,Topic 33,Topic 6,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1018_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
96_0,"Topic 6,Topic 33,Topic 5,Topic 8,Topic 42,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
238_0,"Topic 33,Topic 6,Topic 44,Topic 45,Topic 8,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4"
1628_0,"Topic 6,Topic 33,Topic 45,Topic 44,Topic 8,Topic 22,Topic 36,Topic 30,Topic 9,Topic 43"
1591_0,"Topic 33,Topic 40,Topic 26,Topic 35,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6"
1903_0,"Topic 33,Topic 6,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1140_0,"Topic 6,Topic 33,Topic 45,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1946_0,"Topic 6,Topic 45,Topic 25,Topic 19,Topic 20,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1105_0,"Topic 33,Topic 6,Topic 42,Topic 45,Topic 38,Topic 46,Topic 8,Topic 1,Topic 2,Topic 3"
550_0,"Topic 6,Topic 33,Topic 45,Topic 5,Topic 38,Topic 27,Topic 37,Topic 17,Topic 34,Topic 21"
181_0,"Topic 33,Topic 4,Topic 6,Topic 15,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
515_0,"Topic 6,Topic 33,Topic 28,Topic 45,Topic 37,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4"
987_0,"Topic 33,Topic 6,Topic 45,Topic 46,Topic 25,Topic 32,Topic 4,Topic 26,Topic 9,Topic 40"
139_0,"Topic 33,Topic 6,Topic 45,Topic 5,Topic 17,Topic 34,Topic 28,Topic 39,Topic 40,Topic 48"
1529_0,"Topic 6,Topic 8,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 9"
1241_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
1690_0,"Topic 6,Topic 14,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1204_0,"Topic 6,Topic 33,Topic 45,Topic 4,Topic 5,Topic 25,Topic 46,Topic 10,Topic 1,Topic 2"
280_0,"Topic 6,Topic 45,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
651_0,"Topic 6,Topic 46,Topic 30,Topic 34,Topic 4,Topic 45,Topic 36,Topic 1,Topic 2,Topic 3"
614_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 22,Topic 40,Topic 20,Topic 29,Topic 1,Topic 2"
469_0,"Topic 6,Topic 33,Topic 45,Topic 17,Topic 42,Topic 47,Topic 36,Topic 14,Topic 1,Topic 2"
1079_0,"Topic 33,Topic 6,Topic 26,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1711_0,"Topic 6,Topic 33,Topic 14,Topic 16,Topic 45,Topic 44,Topic 25,Topic 1,Topic 2,Topic 3"
1385_0,"Topic 6,Topic 33,Topic 36,Topic 45,Topic 27,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1754_0,"Topic 6,Topic 33,Topic 36,Topic 46,Topic 28,Topic 25,Topic 9,Topic 14,Topic 19,Topic 39"
301_0,"Topic 6,Topic 33,Topic 1,Topic 45,Topic 22,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
344_0,"Topic 6,Topic 45,Topic 25,Topic 33,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
795_0,"Topic 6,Topic 33,Topic 39,Topic 22,Topic 24,Topic 31,Topic 1,Topic 2,Topic 3,Topic 4"
768_0,"Topic 33,Topic 6,Topic 16,Topic 45,Topic 5,Topic 46,Topic 39,Topic 9,Topic 36,Topic 42"
1378_0,"Topic 33,Topic 5,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 6,Topic 7,Topic 8"
1410_0,"Topic 6,Topic 44,Topic 45,Topic 33,Topic 3,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7"
1882_0,"Topic 6,Topic 44,Topic 33,Topic 45,Topic 47,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1455_0,"Topic 6,Topic 33,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1084_0,"Topic 33,Topic 6,Topic 10,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
843_0,"Topic 33,Topic 6,Topic 18,Topic 37,Topic 16,Topic 31,Topic 1,Topic 2,Topic 3,Topic 4"
494_0,"Topic 6,Topic 3,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
806_0,"Topic 6,Topic 33,Topic 45,Topic 44,Topic 48,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1265_0,"Topic 6,Topic 33,Topic 45,Topic 44,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1220_0,"Topic 6,Topic 50,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
675_0,"Topic 33,Topic 6,Topic 5,Topic 26,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
630_0,"Topic 6,Topic 48,Topic 5,Topic 34,Topic 46,Topic 45,Topic 39,Topic 1,Topic 2,Topic 3"
158_0,"Topic 6,Topic 33,Topic 46,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
589_0,"Topic 33,Topic 45,Topic 6,Topic 21,Topic 36,Topic 25,Topic 20,Topic 44,Topic 27,Topic 42"
1199_0,"Topic 6,Topic 33,Topic 45,Topic 34,Topic 5,Topic 47,Topic 43,Topic 37,Topic 39,Topic 40"
1548_0,"Topic 6,Topic 33,Topic 9,Topic 46,Topic 28,Topic 45,Topic 44,Topic 8,Topic 4,Topic 1"
1927_0,"Topic 6,Topic 19,Topic 16,Topic 15,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
1164_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 9,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4"
1962_0,"Topic 6,Topic 33,Topic 43,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1121_0,"Topic 6,Topic 33,Topic 45,Topic 14,Topic 36,Topic 40,Topic 3,Topic 20,Topic 44,Topic 1"
574_0,"Topic 6,Topic 33,Topic 27,Topic 37,Topic 45,Topic 9,Topic 39,Topic 8,Topic 28,Topic 1"
531_0,"Topic 6,Topic 33,Topic 30,Topic 45,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
688_0,"Topic 33,Topic 6,Topic 25,Topic 45,Topic 5,Topic 1,Topic 42,Topic 17,Topic 32,Topic 40"
259_0,"Topic 6,Topic 33,Topic 46,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1649_0,"Topic 6,Topic 33,Topic 45,Topic 39,Topic 1,Topic 44,Topic 26,Topic 15,Topic 8,Topic 2"
1298_0,"Topic 33,Topic 6,Topic 31,Topic 45,Topic 3,Topic 4,Topic 46,Topic 26,Topic 10,Topic 1"
1159_0,"Topic 6,Topic 33,Topic 45,Topic 32,Topic 43,Topic 46,Topic 4,Topic 9,Topic 22,Topic 27"
1588_0,"Topic 33,Topic 6,Topic 40,Topic 45,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
198_0,"Topic 6,Topic 33,Topic 45,Topic 26,Topic 37,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4"
549_0,"Topic 33,Topic 6,Topic 45,Topic 40,Topic 1,Topic 4,Topic 5,Topic 22,Topic 2,Topic 3"
264_0,"Topic 6,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
221_0,"Topic 33,Topic 6,Topic 37,Topic 45,Topic 46,Topic 12,Topic 32,Topic 39,Topic 9,Topic 8"
1674_0,"Topic 45,Topic 33,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7"
1631_0,"Topic 6,Topic 33,Topic 46,Topic 45,Topic 28,Topic 20,Topic 39,Topic 1,Topic 2,Topic 3"
1689_0,"Topic 6,Topic 33,Topic 15,Topic 40,Topic 43,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1258_0,"Topic 6,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
72_0,"Topic 33,Topic 6,Topic 34,Topic 36,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
648_0,"Topic 6,Topic 10,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
299_0,"Topic 6,Topic 33,Topic 35,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
37_0,"Topic 33,Topic 6,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
926_0,"Topic 33,Topic 6,Topic 46,Topic 45,Topic 39,Topic 31,Topic 32,Topic 37,Topic 1,Topic 2"
165_0,"Topic 33,Topic 6,Topic 45,Topic 4,Topic 32,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7"
963_0,"Topic 6,Topic 45,Topic 36,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
120_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1575_0,"Topic 6,Topic 33,Topic 39,Topic 45,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1530_0,"Topic 33,Topic 6,Topic 45,Topic 8,Topic 40,Topic 17,Topic 36,Topic 1,Topic 22,Topic 32"
710_0,"Topic 6,Topic 40,Topic 45,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
384_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
755_0,"Topic 33,Topic 36,Topic 6,Topic 34,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1300_0,"Topic 6,Topic 29,Topic 33,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1345_0,"Topic 6,Topic 33,Topic 3,Topic 19,Topic 5,Topic 1,Topic 2,Topic 4,Topic 7,Topic 8"
1794_0,"Topic 6,Topic 4,Topic 33,Topic 36,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
1468_0,"Topic 33,Topic 6,Topic 45,Topic 20,Topic 28,Topic 10,Topic 17,Topic 24,Topic 1,Topic 2"
411_0,"Topic 6,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
883_0,"Topic 33,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
454_0,"Topic 6,Topic 33,Topic 39,Topic 28,Topic 7,Topic 45,Topic 42,Topic 17,Topic 1,Topic 2"
1001_0,"Topic 6,Topic 33,Topic 45,Topic 10,Topic 5,Topic 46,Topic 28,Topic 34,Topic 20,Topic 21"
1842_0,"Topic 6,Topic 33,Topic 5,Topic 45,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7"
1495_0,"Topic 6,Topic 33,Topic 15,Topic 8,Topic 29,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1044_0,"Topic 6,Topic 45,Topic 33,Topic 15,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1807_0,"Topic 33,Topic 6,Topic 45,Topic 9,Topic 15,Topic 12,Topic 10,Topic 50,Topic 43,Topic 42"
1769_0,"Topic 33,Topic 36,Topic 46,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
379_0,"Topic 6,Topic 33,Topic 45,Topic 36,Topic 27,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4"
924_0,"Topic 6,Topic 33,Topic 46,Topic 40,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
167_0,"Topic 33,Topic 4,Topic 6,Topic 15,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8"
961_0,"Topic 6,Topic 45,Topic 46,Topic 8,Topic 23,Topic 18,Topic 1,Topic 2,Topic 3,Topic 4"
122_0,"Topic 33,Topic 5,Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 7,Topic 8,Topic 9"
1577_0,"Topic 33,Topic 9,Topic 6,Topic 39,Topic 32,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1532_0,"Topic 33,Topic 6,Topic 8,Topic 32,Topic 45,Topic 40,Topic 34,Topic 17,Topic 46,Topic 1"
70_0,"Topic 33,Topic 6,Topic 45,Topic 15,Topic 39,Topic 35,Topic 1,Topic 17,Topic 22,Topic 2"
35_0,"Topic 33,Topic 1,Topic 45,Topic 47,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7"
266_0,"Topic 33,Topic 45,Topic 6,Topic 9,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
223_0,"Topic 33,Topic 24,Topic 37,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7"
1676_0,"Topic 6,Topic 37,Topic 45,Topic 46,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1633_0,"Topic 6,Topic 45,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
1918_0,"Topic 33,Topic 6,Topic 34,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8"
413_0,"Topic 6,Topic 33,Topic 45,Topic 27,Topic 9,Topic 28,Topic 22,Topic 31,Topic 36,Topic 39"
881_0,"Topic 6,Topic 33,Topic 10,Topic 45,Topic 46,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
456_0,"Topic 6,Topic 33,Topic 45,Topic 7,Topic 39,Topic 17,Topic 9,Topic 46,Topic 19,Topic 1"
1003_0,"Topic 6,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
1840_0,"Topic 33,Topic 6,Topic 5,Topic 45,Topic 22,Topic 34,Topic 46,Topic 1,Topic 2,Topic 3"
1497_0,"Topic 33,Topic 6,Topic 45,Topic 16,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1046_0,"Topic 6,Topic 33,Topic 42,Topic 45,Topic 28,Topic 37,Topic 46,Topic 40,Topic 22,Topic 49"
1805_0,"Topic 6,Topic 4,Topic 1,Topic 2,Topic 3,Topic 5,Topic 7,Topic 8,Topic 9,Topic 10"
839_0,"Topic 6,Topic 33,Topic 9,Topic 45,Topic 10,Topic 27,Topic 28,Topic 32,Topic 1,Topic 2"
712_0,"Topic 6,Topic 45,Topic 40,Topic 34,Topic 22,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
386_0,"Topic 33,Topic 19,Topic 6,Topic 36,Topic 31,Topic 24,Topic 8,Topic 3,Topic 26,Topic 1"
757_0,"Topic 6,Topic 3,Topic 33,Topic 16,Topic 1,Topic 2,Topic 4,Topic 5,Topic 7,Topic 8"
1302_0,"Topic 6,Topic 24,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7,Topic 8,Topic 9"
1347_0,"Topic 6,Topic 33,Topic 45,Topic 39,Topic 17,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5"
1796_0,"Topic 6,Topic 33,Topic 4,Topic 46,Topic 40,Topic 21,Topic 16,Topic 15,Topic 43,Topic 17"
1412_0,"Topic 45,Topic 33,Topic 6,Topic 44,Topic 17,Topic 28,Topic 34,Topic 39,Topic 36,Topic 4"
1880_0,"Topic 6,Topic 45,Topic 33,Topic 28,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 7"
1457_0,"Topic 33,Topic 6,Topic 34,Topic 39,Topic 36,Topic 3,Topic 17,Topic 1,Topic 2,Topic 4"
